NO_RELATION	RESULTS : Omission of fentanyl did not reduce the overall incidence of <e2> postoperative nausea and vomiting </e2> , but did reduce the incidence of vomiting and / or moderate to severe nausea prior to discharge from 20 % and 17 % with fentanyl and fentanyl - <e1> dexamethasone </e1> , respectively , to 5 % ( P = 0 . 013 ) .
NO_RELATION	RESULTS : Omission of fentanyl did not reduce the overall incidence of postoperative nausea and vomiting , but did reduce the incidence of <e2> vomiting </e2> and / or moderate to severe nausea prior to discharge from 20 % and 17 % with fentanyl and fentanyl - <e1> dexamethasone </e1> , respectively , to 5 % ( P = 0 . 013 ) .
NO_RELATION	RESULTS : Omission of fentanyl did not reduce the overall incidence of postoperative nausea and vomiting , but did reduce the incidence of vomiting and / or moderate to severe <e2> nausea </e2> prior to discharge from 20 % and 17 % with fentanyl and fentanyl - <e1> dexamethasone </e1> , respectively , to 5 % ( P = 0 . 013 ) .
NO_RELATION	<e1> Dexamethasone </e1> had no significant effect on the incidence or severity of <e2> postoperative nausea and vomiting </e2> .
CID	Combining the two <e1> fentanyl </e1> groups revealed further significant benefits from the avoidance of opioids , reducing <e2> postoperative nausea and vomiting </e2> and nausea prior to discharge from 35 % and 33 % to 22 % and 19 % ( P = 0 . 049 and P = 0 . 035 ) , respectively , while nausea in the first 24 h was decreased from 42 % to 27 % ( P = 0 . 034 ) .
NO_RELATION	Combining the two <e1> fentanyl </e1> groups revealed further significant benefits from the avoidance of opioids , reducing postoperative nausea and vomiting and <e2> nausea </e2> prior to discharge from 35 % and 33 % to 22 % and 19 % ( P = 0 . 049 and P = 0 . 035 ) , respectively , while nausea in the first 24 h was decreased from 42 % to 27 % ( P = 0 . 034 ) .
NO_RELATION	Combining the two <e1> fentanyl </e1> groups revealed further significant benefits from the avoidance of opioids , reducing postoperative nausea and vomiting and nausea prior to discharge from 35 % and 33 % to 22 % and 19 % ( P = 0 . 049 and P = 0 . 035 ) , respectively , while <e2> nausea </e2> in the first 24 h was decreased from 42 % to 27 % ( P = 0 . 034 ) .
NO_RELATION	<e2> Pain </e2> severity and analgesic requirements were unaffected by the omission of <e1> fentanyl </e1> .
CID	<e1> Fentanyl </e1> did reduce minor intraoperative movement but had no sevoflurane - sparing effect and increased <e2> respiratory depression </e2> , hypotension and bradycardia .
CID	<e1> Fentanyl </e1> did reduce minor intraoperative movement but had no sevoflurane - sparing effect and increased respiratory depression , <e2> hypotension </e2> and bradycardia .
CID	<e1> Fentanyl </e1> did reduce minor intraoperative movement but had no sevoflurane - sparing effect and increased respiratory depression , hypotension and <e2> bradycardia </e2> .
NO_RELATION	Fentanyl did reduce minor intraoperative movement but had no <e1> sevoflurane </e1> - sparing effect and increased <e2> respiratory depression </e2> , hypotension and bradycardia .
NO_RELATION	Fentanyl did reduce minor intraoperative movement but had no <e1> sevoflurane </e1> - sparing effect and increased respiratory depression , <e2> hypotension </e2> and bradycardia .
NO_RELATION	Fentanyl did reduce minor intraoperative movement but had no <e1> sevoflurane </e1> - sparing effect and increased respiratory depression , hypotension and <e2> bradycardia </e2> .
CID	CONCLUSION : As <e1> fentanyl </e1> exacerbated <e2> postoperative nausea and vomiting </e2> without an improvement in postoperative pain and also had adverse cardiorespiratory effects , it appears to be an unnecessary and possibly detrimental supplement to sevoflurane in day surgery .
NO_RELATION	CONCLUSION : As <e1> fentanyl </e1> exacerbated postoperative nausea and vomiting without an improvement in <e2> postoperative pain </e2> and also had adverse cardiorespiratory effects , it appears to be an unnecessary and possibly detrimental supplement to sevoflurane in day surgery .
NO_RELATION	CONCLUSION : As fentanyl exacerbated <e2> postoperative nausea and vomiting </e2> without an improvement in postoperative pain and also had adverse cardiorespiratory effects , it appears to be an unnecessary and possibly detrimental supplement to <e1> sevoflurane </e1> in day surgery .
NO_RELATION	CONCLUSION : As fentanyl exacerbated postoperative nausea and vomiting without an improvement in <e2> postoperative pain </e2> and also had adverse cardiorespiratory effects , it appears to be an unnecessary and possibly detrimental supplement to <e1> sevoflurane </e1> in day surgery .
NO_RELATION	<e1> Lamivudine </e1> was added because of de nova <e2> hepatitis B infection </e2> during her follow - up .
NO_RELATION	Although <e1> tacrolimus </e1> was suspected to be the cause of late post - transplant renal <e2> acidosis </e2> and was replaced by sirolimus , acidosis , and electrolyte imbalance got worse .
NO_RELATION	Although <e1> tacrolimus </e1> was suspected to be the cause of late post - transplant renal acidosis and was replaced by sirolimus , <e2> acidosis </e2> , and electrolyte imbalance got worse .
NO_RELATION	Although tacrolimus was suspected to be the cause of late post - transplant renal <e2> acidosis </e2> and was replaced by <e1> sirolimus </e1> , acidosis , and electrolyte imbalance got worse .
NO_RELATION	Although tacrolimus was suspected to be the cause of late post - transplant renal acidosis and was replaced by <e1> sirolimus </e1> , <e2> acidosis </e2> , and electrolyte imbalance got worse .
CID	We suggest that our patient ' s <e2> tubular dysfunction </e2> and myopathy may have resulted from mitochondrial dysfunction which is triggered by <e1> tacrolimus </e1> and augmented by lamivudine .
CID	We suggest that our patient ' s tubular dysfunction and <e2> myopathy </e2> may have resulted from mitochondrial dysfunction which is triggered by <e1> tacrolimus </e1> and augmented by lamivudine .
NO_RELATION	We suggest that our patient ' s tubular dysfunction and myopathy may have resulted from <e2> mitochondrial dysfunction </e2> which is triggered by <e1> tacrolimus </e1> and augmented by lamivudine .
CID	We suggest that our patient ' s <e2> tubular dysfunction </e2> and myopathy may have resulted from mitochondrial dysfunction which is triggered by tacrolimus and augmented by <e1> lamivudine </e1> .
CID	We suggest that our patient ' s tubular dysfunction and <e2> myopathy </e2> may have resulted from mitochondrial dysfunction which is triggered by tacrolimus and augmented by <e1> lamivudine </e1> .
NO_RELATION	We suggest that our patient ' s tubular dysfunction and myopathy may have resulted from <e2> mitochondrial dysfunction </e2> which is triggered by tacrolimus and augmented by <e1> lamivudine </e1> .
NO_RELATION	The present study was designed to study the effect of <e1> histamine </e1> H ( 3 ) - receptor ligands on neuroleptic - induced <e2> catalepsy </e2> , apomorphine - induced climbing behavior and amphetamine - induced locomotor activities in mice .
NO_RELATION	The present study was designed to study the effect of histamine H ( 3 ) - receptor ligands on neuroleptic - induced <e2> catalepsy </e2> , <e1> apomorphine </e1> - induced climbing behavior and amphetamine - induced locomotor activities in mice .
NO_RELATION	The present study was designed to study the effect of histamine H ( 3 ) - receptor ligands on neuroleptic - induced <e2> catalepsy </e2> , apomorphine - induced climbing behavior and <e1> amphetamine </e1> - induced locomotor activities in mice .
CID	<e2> Catalepsy </e2> was induced by <e1> haloperidol </e1> ( 2 mg / kg p . o . ) , while apomorphine ( 1 . 5 mg / kg s . c . ) and amphetamine ( 2 mg / kg s . c . ) were used for studying climbing behavior and locomotor activities , respectively .
NO_RELATION	<e2> Catalepsy </e2> was induced by haloperidol ( 2 mg / kg p . o . ) , while <e1> apomorphine </e1> ( 1 . 5 mg / kg s . c . ) and amphetamine ( 2 mg / kg s . c . ) were used for studying climbing behavior and locomotor activities , respectively .
NO_RELATION	<e2> Catalepsy </e2> was induced by haloperidol ( 2 mg / kg p . o . ) , while apomorphine ( 1 . 5 mg / kg s . c . ) and <e1> amphetamine </e1> ( 2 mg / kg s . c . ) were used for studying climbing behavior and locomotor activities , respectively .
NO_RELATION	<e1> ( R ) - alpha - methylhistamine </e1> ( RAMH ) ( 5 microg i . c . v . ) and thioperamide ( THP ) ( 15 mg / kg i . p . ) , per se did not cause <e2> catalepsy </e2> .
NO_RELATION	( R ) - alpha - methylhistamine ( <e1> RAMH </e1> ) ( 5 microg i . c . v . ) and thioperamide ( THP ) ( 15 mg / kg i . p . ) , per se did not cause <e2> catalepsy </e2> .
CID	( R ) - alpha - methylhistamine ( RAMH ) ( 5 microg i . c . v . ) and <e1> thioperamide </e1> ( THP ) ( 15 mg / kg i . p . ) , per se did not cause <e2> catalepsy </e2> .
CID	( R ) - alpha - methylhistamine ( RAMH ) ( 5 microg i . c . v . ) and thioperamide ( <e1> THP </e1> ) ( 15 mg / kg i . p . ) , per se did not cause <e2> catalepsy </e2> .
CID	Administration of <e1> THP </e1> ( 3 . 75 , 7 . 5 and 15 mg / kg i . p . ) 1 h prior to haloperidol resulted in a dose - dependent increase in the <e2> catalepsy </e2> times ( P < 0 . 05 ) .
CID	Administration of THP ( 3 . 75 , 7 . 5 and 15 mg / kg i . p . ) 1 h prior to <e1> haloperidol </e1> resulted in a dose - dependent increase in the <e2> catalepsy </e2> times ( P < 0 . 05 ) .
CID	On <e1> amphetamine </e1> - induced <e2> hyperactivity </e2> , THP ( 3 . 75 and 7 . 5 mg / kg i . p . ) reduced locomotor time , distance traveled and average speed ( P < 0 . 05 ) .
NO_RELATION	On amphetamine - induced <e2> hyperactivity </e2> , <e1> THP </e1> ( 3 . 75 and 7 . 5 mg / kg i . p . ) reduced locomotor time , distance traveled and average speed ( P < 0 . 05 ) .
CID	<e1> THP </e1> exhibited an antipsychotic - like profile by potentiating haloperidol - induced <e2> catalepsy </e2> , reducing amphetamine - induced hyperactivity and reducing apomorphine - induced climbing in mice .
NO_RELATION	<e1> THP </e1> exhibited an antipsychotic - like profile by potentiating haloperidol - induced catalepsy , reducing amphetamine - induced <e2> hyperactivity </e2> and reducing apomorphine - induced climbing in mice .
CID	THP exhibited an antipsychotic - like profile by potentiating <e1> haloperidol </e1> - induced <e2> catalepsy </e2> , reducing amphetamine - induced hyperactivity and reducing apomorphine - induced climbing in mice .
NO_RELATION	THP exhibited an antipsychotic - like profile by potentiating <e1> haloperidol </e1> - induced catalepsy , reducing amphetamine - induced <e2> hyperactivity </e2> and reducing apomorphine - induced climbing in mice .
NO_RELATION	THP exhibited an antipsychotic - like profile by potentiating haloperidol - induced <e2> catalepsy </e2> , reducing <e1> amphetamine </e1> - induced hyperactivity and reducing apomorphine - induced climbing in mice .
CID	THP exhibited an antipsychotic - like profile by potentiating haloperidol - induced catalepsy , reducing <e1> amphetamine </e1> - induced <e2> hyperactivity </e2> and reducing apomorphine - induced climbing in mice .
NO_RELATION	THP exhibited an antipsychotic - like profile by potentiating haloperidol - induced <e2> catalepsy </e2> , reducing amphetamine - induced hyperactivity and reducing <e1> apomorphine </e1> - induced climbing in mice .
NO_RELATION	THP exhibited an antipsychotic - like profile by potentiating haloperidol - induced catalepsy , reducing amphetamine - induced <e2> hyperactivity </e2> and reducing <e1> apomorphine </e1> - induced climbing in mice .
NO_RELATION	Transient <e2> platypnea - orthodeoxia - like syndrome </e2> induced by <e1> propafenone </e1> overdose in a young woman with Ebstein ' s anomaly .
NO_RELATION	Transient platypnea - orthodeoxia - like syndrome induced by <e1> propafenone </e1> <e2> overdose </e2> in a young woman with Ebstein ' s anomaly .
NO_RELATION	Transient platypnea - orthodeoxia - like syndrome induced by <e1> propafenone </e1> overdose in a young woman with <e2> Ebstein ' s anomaly </e2> .
NO_RELATION	This shunt of blood via a <e2> patent foramen ovale </e2> occurred in the presence of a normal pulmonary artery pressure , and was probably precipitated by a <e1> propafenone </e1> overdose .
NO_RELATION	This shunt of blood via a patent foramen ovale occurred in the presence of a normal pulmonary artery pressure , and was probably precipitated by a <e1> propafenone </e1> <e2> overdose </e2> .
NO_RELATION	A Phase II trial of <e1> cisplatin </e1> plus WR - 2721 ( amifostine ) for metastatic <e2> breast carcinoma </e2> : an Eastern Cooperative Oncology Group Study ( E8188 ) .
NO_RELATION	A Phase II trial of cisplatin plus <e1> WR - 2721 </e1> ( amifostine ) for metastatic <e2> breast carcinoma </e2> : an Eastern Cooperative Oncology Group Study ( E8188 ) .
NO_RELATION	A Phase II trial of cisplatin plus WR - 2721 ( <e1> amifostine </e1> ) for metastatic <e2> breast carcinoma </e2> : an Eastern Cooperative Oncology Group Study ( E8188 ) .
NO_RELATION	BACKGROUND : <e1> Cisplatin </e1> has minimal antitumor activity when used as second - or third - line treatment of metastatic <e2> breast carcinoma </e2> .
NO_RELATION	Although a dose - response effect has been observed with <e1> cisplatin </e1> , the dose - limiting <e2> toxicities </e2> associated with cisplatin ( e . g . , nephrotoxicity , ototoxicity , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
CID	Although a dose - response effect has been observed with <e1> cisplatin </e1> , the dose - limiting toxicities associated with cisplatin ( e . g . , <e2> nephrotoxicity </e2> , ototoxicity , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
CID	Although a dose - response effect has been observed with <e1> cisplatin </e1> , the dose - limiting toxicities associated with cisplatin ( e . g . , nephrotoxicity , <e2> ototoxicity </e2> , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
NO_RELATION	Although a dose - response effect has been observed with <e1> cisplatin </e1> , the dose - limiting toxicities associated with cisplatin ( e . g . , nephrotoxicity , ototoxicity , and <e2> neurotoxicity </e2> ) have limited its use as a treatment for breast carcinoma .
NO_RELATION	Although a dose - response effect has been observed with <e1> cisplatin </e1> , the dose - limiting toxicities associated with cisplatin ( e . g . , nephrotoxicity , ototoxicity , and neurotoxicity ) have limited its use as a treatment for <e2> breast carcinoma </e2> .
NO_RELATION	Although a dose - response effect has been observed with cisplatin , the dose - limiting <e2> toxicities </e2> associated with <e1> cisplatin </e1> ( e . g . , nephrotoxicity , ototoxicity , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
CID	Although a dose - response effect has been observed with cisplatin , the dose - limiting toxicities associated with <e1> cisplatin </e1> ( e . g . , <e2> nephrotoxicity </e2> , ototoxicity , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
CID	Although a dose - response effect has been observed with cisplatin , the dose - limiting toxicities associated with <e1> cisplatin </e1> ( e . g . , nephrotoxicity , <e2> ototoxicity </e2> , and neurotoxicity ) have limited its use as a treatment for breast carcinoma .
NO_RELATION	Although a dose - response effect has been observed with cisplatin , the dose - limiting toxicities associated with <e1> cisplatin </e1> ( e . g . , nephrotoxicity , ototoxicity , and <e2> neurotoxicity </e2> ) have limited its use as a treatment for breast carcinoma .
NO_RELATION	Although a dose - response effect has been observed with cisplatin , the dose - limiting toxicities associated with <e1> cisplatin </e1> ( e . g . , nephrotoxicity , ototoxicity , and neurotoxicity ) have limited its use as a treatment for <e2> breast carcinoma </e2> .
CID	Early trials of <e1> cisplatin </e1> and amifostine also suggested that the incidence and severity of cisplatin - induced <e2> nephrotoxicity </e2> , ototoxicity , and neuropathy were reduced .
CID	Early trials of <e1> cisplatin </e1> and amifostine also suggested that the incidence and severity of cisplatin - induced nephrotoxicity , <e2> ototoxicity </e2> , and neuropathy were reduced .
CID	Early trials of <e1> cisplatin </e1> and amifostine also suggested that the incidence and severity of cisplatin - induced nephrotoxicity , ototoxicity , and <e2> neuropathy </e2> were reduced .
NO_RELATION	Early trials of cisplatin and <e1> amifostine </e1> also suggested that the incidence and severity of cisplatin - induced <e2> nephrotoxicity </e2> , ototoxicity , and neuropathy were reduced .
NO_RELATION	Early trials of cisplatin and <e1> amifostine </e1> also suggested that the incidence and severity of cisplatin - induced nephrotoxicity , <e2> ototoxicity </e2> , and neuropathy were reduced .
NO_RELATION	Early trials of cisplatin and <e1> amifostine </e1> also suggested that the incidence and severity of cisplatin - induced nephrotoxicity , ototoxicity , and <e2> neuropathy </e2> were reduced .
CID	Early trials of cisplatin and amifostine also suggested that the incidence and severity of <e1> cisplatin </e1> - induced <e2> nephrotoxicity </e2> , ototoxicity , and neuropathy were reduced .
CID	Early trials of cisplatin and amifostine also suggested that the incidence and severity of <e1> cisplatin </e1> - induced nephrotoxicity , <e2> ototoxicity </e2> , and neuropathy were reduced .
CID	Early trials of cisplatin and amifostine also suggested that the incidence and severity of <e1> cisplatin </e1> - induced nephrotoxicity , ototoxicity , and <e2> neuropathy </e2> were reduced .
NO_RELATION	METHODS : A Phase II study of the combination of <e1> cisplatin </e1> plus amifostine was conducted in patients with progressive metastatic <e2> breast carcinoma </e2> who had received one , but not more than one , chemotherapy regimen for metastatic disease .
NO_RELATION	METHODS : A Phase II study of the combination of cisplatin plus <e1> amifostine </e1> was conducted in patients with progressive metastatic <e2> breast carcinoma </e2> who had received one , but not more than one , chemotherapy regimen for metastatic disease .
NO_RELATION	Neither a <e2> tumor </e2> - protective effect nor reduced toxicity to normal tissues was observed with the addition of <e1> amifostine </e1> to cisplatin in this trial .
NO_RELATION	Neither a tumor - protective effect nor reduced <e2> toxicity </e2> to normal tissues was observed with the addition of <e1> amifostine </e1> to cisplatin in this trial .
NO_RELATION	Neither a <e2> tumor </e2> - protective effect nor reduced toxicity to normal tissues was observed with the addition of amifostine to <e1> cisplatin </e1> in this trial .
NO_RELATION	Neither a tumor - protective effect nor reduced <e2> toxicity </e2> to normal tissues was observed with the addition of amifostine to <e1> cisplatin </e1> in this trial .
NO_RELATION	<e1> Warfarin </e1> - induced iliopsoas <e2> hemorrhage </e2> with subsequent femoral nerve palsy .
CID	<e1> Warfarin </e1> - induced iliopsoas hemorrhage with subsequent <e2> femoral nerve palsy </e2> .
CID	We present the case of a 28 - year - old man on chronic <e1> warfarin </e1> therapy who sustained a minor <e2> muscle tear </e2> and developed increasing pain and a flexure contracture of the right hip .
NO_RELATION	We present the case of a 28 - year - old man on chronic <e1> warfarin </e1> therapy who sustained a minor muscle tear and developed increasing <e2> pain </e2> and a flexure contracture of the right hip .
NO_RELATION	We present the case of a 28 - year - old man on chronic <e1> warfarin </e1> therapy who sustained a minor muscle tear and developed increasing pain and a flexure <e2> contracture </e2> of the right hip .
CID	Anticoagulant - induced <e2> femoral nerve palsy </e2> represents the most common form of <e1> warfarin </e1> - induced peripheral neuropathy ; it is characterized by severe pain in the inguinal region , varying degrees of motor and sensory impairment , and flexure contracture of the involved extremity .
NO_RELATION	Anticoagulant - induced femoral nerve palsy represents the most common form of <e1> warfarin </e1> - induced <e2> peripheral neuropathy </e2> ; it is characterized by severe pain in the inguinal region , varying degrees of motor and sensory impairment , and flexure contracture of the involved extremity .
NO_RELATION	Anticoagulant - induced femoral nerve palsy represents the most common form of <e1> warfarin </e1> - induced peripheral neuropathy ; it is characterized by severe <e2> pain </e2> in the inguinal region , varying degrees of motor and sensory impairment , and flexure contracture of the involved extremity .
NO_RELATION	Anticoagulant - induced femoral nerve palsy represents the most common form of <e1> warfarin </e1> - induced peripheral neuropathy ; it is characterized by severe pain in the inguinal region , varying degrees of <e2> motor and sensory impairment </e2> , and flexure contracture of the involved extremity .
NO_RELATION	Anticoagulant - induced femoral nerve palsy represents the most common form of <e1> warfarin </e1> - induced peripheral neuropathy ; it is characterized by severe pain in the inguinal region , varying degrees of motor and sensory impairment , and flexure <e2> contracture </e2> of the involved extremity .
CID	<e2> Myasthenia gravis </e2> caused by <e1> penicillamine </e1> and chloroquine therapy for rheumatoid arthritis .
NO_RELATION	Myasthenia gravis caused by <e1> penicillamine </e1> and chloroquine therapy for <e2> rheumatoid arthritis </e2> .
CID	<e2> Myasthenia gravis </e2> caused by penicillamine and <e1> chloroquine </e1> therapy for rheumatoid arthritis .
NO_RELATION	Myasthenia gravis caused by penicillamine and <e1> chloroquine </e1> therapy for <e2> rheumatoid arthritis </e2> .
CID	We have described a unique patient who had reversible and dose - related <e2> myasthenia gravis </e2> after <e1> penicillamine </e1> and chloroquine therapy for rheumatoid arthritis .
NO_RELATION	We have described a unique patient who had reversible and dose - related myasthenia gravis after <e1> penicillamine </e1> and chloroquine therapy for <e2> rheumatoid arthritis </e2> .
CID	We have described a unique patient who had reversible and dose - related <e2> myasthenia gravis </e2> after penicillamine and <e1> chloroquine </e1> therapy for rheumatoid arthritis .
NO_RELATION	We have described a unique patient who had reversible and dose - related myasthenia gravis after penicillamine and <e1> chloroquine </e1> therapy for <e2> rheumatoid arthritis </e2> .
NO_RELATION	<e2> Nephrotoxicity </e2> of combined <e1> cephalothin </e1> - gentamicin regimen .
NO_RELATION	<e2> Nephrotoxicity </e2> of combined cephalothin - <e1> gentamicin </e1> regimen .
CID	Two patients developed <e2> acute tubular necrosis </e2> , characterized clinically by acute oliguric renal failure , while they were receiving a combination of <e1> cephalothin sodium </e1> and gentamicin sulfate therapy .
NO_RELATION	Two patients developed acute tubular necrosis , characterized clinically by acute <e2> oliguric renal failure </e2> , while they were receiving a combination of <e1> cephalothin sodium </e1> and gentamicin sulfate therapy .
CID	Two patients developed <e2> acute tubular necrosis </e2> , characterized clinically by acute oliguric renal failure , while they were receiving a combination of cephalothin sodium and <e1> gentamicin sulfate </e1> therapy .
NO_RELATION	Two patients developed acute tubular necrosis , characterized clinically by acute <e2> oliguric renal failure </e2> , while they were receiving a combination of cephalothin sodium and <e1> gentamicin sulfate </e1> therapy .
NO_RELATION	Components of lemon essential oil attenuate <e2> dementia </e2> induced by <e1> scopolamine </e1> .
NO_RELATION	The anti - <e2> dementia </e2> effects of <e1> s - limonene </e1> and s - perillyl alcohol were observed using the passive avoidance test ( PA ) and the open field habituation test ( OFH ) .
NO_RELATION	The anti - <e2> dementia </e2> effects of s - limonene and <e1> s - perillyl alcohol </e1> were observed using the passive avoidance test ( PA ) and the open field habituation test ( OFH ) .
CID	These lemon essential oils showed strong ability to improve <e2> memory impaired </e2> by <e1> scopolamine </e1> ; however , s - perillyl alcohol relieved the deficit of associative memory in PA only , and did not improve non - associative memory significantly in OFH .
CID	These lemon essential oils showed strong ability to improve memory impaired by <e1> scopolamine </e1> ; however , s - perillyl alcohol relieved the <e2> deficit of associative memory </e2> in PA only , and did not improve non - associative memory significantly in OFH .
NO_RELATION	These lemon essential oils showed strong ability to improve <e2> memory impaired </e2> by scopolamine ; however , <e1> s - perillyl alcohol </e1> relieved the deficit of associative memory in PA only , and did not improve non - associative memory significantly in OFH .
NO_RELATION	These lemon essential oils showed strong ability to improve memory impaired by scopolamine ; however , <e1> s - perillyl alcohol </e1> relieved the <e2> deficit of associative memory </e2> in PA only , and did not improve non - associative memory significantly in OFH .
NO_RELATION	The selective 5 - HT6 receptor antagonist <e1> Ro4368554 </e1> restores memory performance in cholinergic and serotonergic models of <e2> memory deficiency </e2> in the rat .
NO_RELATION	Both , <e1> Ro4368554 </e1> ( 3 and 10 mg / kg , intraperitoneally ( i . p . ) ) and metrifonate ( 10 mg / kg , p . o . , respectively ) reversed <e2> memory deficits </e2> induced by scopolamine and TRP depletion ( 10 mg / kg , i . p . , and 3 mg / kg , p . o . , respectively ) .
NO_RELATION	Both , Ro4368554 ( 3 and 10 mg / kg , intraperitoneally ( i . p . ) ) and <e1> metrifonate </e1> ( 10 mg / kg , p . o . , respectively ) reversed <e2> memory deficits </e2> induced by scopolamine and TRP depletion ( 10 mg / kg , i . p . , and 3 mg / kg , p . o . , respectively ) .
CID	Both , Ro4368554 ( 3 and 10 mg / kg , intraperitoneally ( i . p . ) ) and metrifonate ( 10 mg / kg , p . o . , respectively ) reversed <e2> memory deficits </e2> induced by <e1> scopolamine </e1> and TRP depletion ( 10 mg / kg , i . p . , and 3 mg / kg , p . o . , respectively ) .
NO_RELATION	Both , Ro4368554 ( 3 and 10 mg / kg , intraperitoneally ( i . p . ) ) and metrifonate ( 10 mg / kg , p . o . , respectively ) reversed <e2> memory deficits </e2> induced by scopolamine and <e1> TRP </e1> depletion ( 10 mg / kg , i . p . , and 3 mg / kg , p . o . , respectively ) .
NO_RELATION	In conclusion , although <e1> Ro4368554 </e1> did not improve a time - related retention deficit , it reversed a cholinergic and a serotonergic <e2> memory deficit </e2> , suggesting that both mechanisms may be involved in the facilitation of object memory by Ro4368554 and , possibly , other 5 - HT ( 6 ) receptor antagonists .
NO_RELATION	In conclusion , although Ro4368554 did not improve a time - related retention deficit , it reversed a cholinergic and a serotonergic <e2> memory deficit </e2> , suggesting that both mechanisms may be involved in the facilitation of object memory by <e1> Ro4368554 </e1> and , possibly , other 5 - HT ( 6 ) receptor antagonists .
NO_RELATION	In conclusion , although Ro4368554 did not improve a time - related retention deficit , it reversed a cholinergic and a serotonergic <e2> memory deficit </e2> , suggesting that both mechanisms may be involved in the facilitation of object memory by Ro4368554 and , possibly , other <e1> 5 - HT </e1> ( 6 ) receptor antagonists .
CID	Lone <e2> atrial fibrillation </e2> associated with <e1> creatine </e1> monohydrate supplementation .
NO_RELATION	Previous anecdotal reports have linked <e1> creatine </e1> to the development of <e2> arrhythmia </e2> .
NO_RELATION	Comparison of developmental <e2> toxicity </e2> of selective and non - selective cyclooxygenase - 2 inhibitors in CRL : ( WI ) WUBR Wistar rats - - <e1> DFU </e1> and piroxicam study .
NO_RELATION	Comparison of developmental <e2> toxicity </e2> of selective and non - selective cyclooxygenase - 2 inhibitors in CRL : ( WI ) WUBR Wistar rats - - DFU and <e1> piroxicam </e1> study .
NO_RELATION	The aim of the experiment was to evaluate the developmental <e2> toxicity </e2> of the non - selective ( <e1> piroxicam </e1> ) and selective ( DFU ; 5 , 5 - dimethyl - 3 - ( 3 - fluorophenyl ) - 4 - ( 4 - methylsulphonyl ) phenyl - 2 ( 5H ) - furanon ) COX - 2 inhibitors .
NO_RELATION	The aim of the experiment was to evaluate the developmental <e2> toxicity </e2> of the non - selective ( piroxicam ) and selective ( <e1> DFU </e1> ; 5 , 5 - dimethyl - 3 - ( 3 - fluorophenyl ) - 4 - ( 4 - methylsulphonyl ) phenyl - 2 ( 5H ) - furanon ) COX - 2 inhibitors .
NO_RELATION	The aim of the experiment was to evaluate the developmental <e2> toxicity </e2> of the non - selective ( piroxicam ) and selective ( DFU ; <e1> 5 , 5 - dimethyl - 3 - ( 3 - fluorophenyl ) - 4 - ( 4 - methylsulphonyl ) phenyl - 2 ( 5H ) - furanon </e1> ) COX - 2 inhibitors .
NO_RELATION	The pooled statistical analysis for <e2> ventricular septal ( VSD ) and midline ( MD ) defects </e2> was performed for rat fetuses exposed to <e1> piroxicam </e1> , selective and non - selective COX - 2 inhibitor based on present and historic data .
NO_RELATION	RESULTS : Maternal <e2> toxicity </e2> , intrauterine growth retardation , and increase of external and skeletal variations were found in rats treated with the highest dose of <e1> piroxicam </e1> .
CID	RESULTS : Maternal toxicity , <e2> intrauterine growth retardation </e2> , and increase of external and skeletal variations were found in rats treated with the highest dose of <e1> piroxicam </e1> .
CID	RESULTS : Maternal toxicity , intrauterine growth retardation , and <e2> increase of external and skeletal variations </e2> were found in rats treated with the highest dose of <e1> piroxicam </e1> .
NO_RELATION	Decrease of fetal length was the only signs of the <e1> DFU </e1> developmental <e2> toxicity </e2> observed in pups exposed to the highest compound dose .
NO_RELATION	Protective efficacy of neuroactive <e1> steroids </e1> against cocaine kindled - <e2> seizures </e2> in mice .
CID	Protective efficacy of neuroactive steroids against <e1> cocaine </e1> kindled - <e2> seizures </e2> in mice .
NO_RELATION	Neuroactive <e1> steroids </e1> demonstrate pharmacological actions that have relevance for a host of <e2> neurological and psychiatric disorders </e2> .
NO_RELATION	The present study was designed to evaluate two endogenous and one synthetic neuroactive <e1> steroid </e1> that positively modulate the gamma - aminobutyric acid ( GABA ( A ) ) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration ( <e2> seizure </e2> kindling ) .
NO_RELATION	The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the <e1> gamma - aminobutyric acid </e1> ( GABA ( A ) ) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration ( <e2> seizure </e2> kindling ) .
NO_RELATION	The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the gamma - aminobutyric acid ( <e1> GABA </e1> ( A ) ) receptor against the increase in sensitivity to the convulsant effects of cocaine engendered by repeated cocaine administration ( <e2> seizure </e2> kindling ) .
CID	The present study was designed to evaluate two endogenous and one synthetic neuroactive steroid that positively modulate the gamma - aminobutyric acid ( GABA ( A ) ) receptor against the increase in sensitivity to the convulsant effects of <e1> cocaine </e1> engendered by repeated cocaine administration ( <e2> seizure </e2> kindling ) .
